구분,시도,상세주소,Latitude,Longitude,사찰명,소속단체(종단)
582,전북,전라북도 진안군 정천면 수암길 54,35.9052586,127.4318221,천황사,조계종
583,전북,전라북도 진안군 진안읍 상역로 174-96,35.807222,127.4041885,고림사,조계종
584,전남,전라남도 강진군 강진읍 남성리 산4,34.6582431,126.7652358,고성사,조계종
585,전남,전라남도 강진군 강진읍 덕남리 484-24,34.606125,126.7513858,옥련사,조계종
586,전남,전라남도 강진군 군동면 파산리 1012-2,34.6663086,126.7777152,금곡사,태고종
587,전남,전라남도 강진군 군동면 화산리 544,34.6688415,126.8279456,화방사,조계종
588,전남,전라남도 강진군 대구면 용운리 26,34.5332752,126.8386387,정수사,조계종
589,전남,전라남도 강진군 도암면 만덕리 246,34.5879206,126.7476989,백련사,조계종
590,전남,전라남도 강진군 성전면 월하리 1174,34.7387661,126.6867836,무위사,조계종
591,전남,전라남도 고흥군 금산면 어전리 산74,34.4544656,127.1437971,송광암,조계종
592,전남,전라남도 고흥군 동강면 장덕리 699-2,34.8113357,127.3442611,흥덕사,조계종
593,전남,전라남도 고흥군 두원면 운곡길 204,34.6255025,127.3300845,수도암,조계종
594,전남,전라남도 고흥군 봉래면 신금리 산66,34.4650743,127.4634379,봉래사,조계종
595,전남,전라남도 고흥군 점암면 팔봉길 21,34.6388818,127.4142727,능가사,조계종
596,전남,전라남도 고흥군 포두면 금탑로 842,34.5425263,127.2867912,금탑사,조계종
597,전남,전라남도 곡성군 곡성읍 교촌리 184-1,35.283652,127.2815762,서산사,조계종
598,전남,전라남도 곡성군 곡성읍 월봉리 327,35.2671893,127.2575367,도림사,조계종
599,전남,전라남도 곡성군 오산면 신세리 2,35.231642,127.1252635,관음사,조계종
600,전남,전라남도 곡성군 옥과면 설옥 613,35.289183,127.111547,수도암,조계종
601,전남,전라남도 곡성군 죽곡면 원달리 20,35.1317561,127.3876252,태안사,조계종
602,전남,전라남도 곡성군 옥과면 미술관로 287,35.2969133,127.1209495,성륜사,조계종
603,전남,전라남도 곡성군 목사동면 대신로 381-336,35.0940169,127.2764414,천태암,조계종
604,전남,전라남도 광양시 광양읍 서북4길 30,34.9733148,127.5776341,보광사,조계종
605,전남,전라남도 광양시 옥룡면 백운사길 352,35.0915734,127.6166665,백운사,조계종
606,전남,전라남도 구례군 광의면 방광리 70,35.2737074,127.4762451,천은사,조계종
607,전남,전라남도 구례군 마산면 황전리 12,35.2565028,127.4975089,화엄사,조계종
608,전남,전라남도 구례군 문척면 죽마리 산4,35.1838212,127.4768072,사성암,조계종
609,전남,전라남도 구례군 토지면 내동리 산54-1,35.2584803,127.5868014,연곡사,조계종
610,전남,전라남도 나주시 경현동 629,35.0471605,126.698446,다보사,조계종
611,전남,전라남도 나주시 남평읍 풍림리 산1,35.0425777,126.8814026,죽림사,조계종
612,전남,전라남도 나주시 노안면 영평리 산37-1,35.0644868,126.7094276,태평사,태고종
613,전남,전라남도 나주시 다도면 마산리 999,34.9084818,126.8234314,불회사,조계종
614,전남,전라남도 나주시 다도면 암정리 899-2,34.9150187,126.8076804,문성암,조계종
615,전남,전라남도 나주시 다도면 암정리 972,34.9081618,126.801204,운흥사,조계종
616,전남,전라남도 나주시 다시면 가운리 419,35.0241206,126.662388,복암사,조계종
617,전남,전라남도 나주시 대호동 825,35.0394871,126.7121962,심향사,조계종
618,전남,전라남도 나주시 봉황면 철천리 산124,34.9386269,126.7819342,미륵사,조계종
619,전남,전라남도 담양군 금성면 외추리 산171-2,35.3170172,127.0174192,보광사,조계종
620,전남,전라남도 담양군 담양읍 남산리106,35.3130566,126.9902568,용화사,태고종
621,전남,전라남도 담양군 용면 용연리833,35.4598287,127.0332446,용추사,조계종
622,전남,전라남도 담양군 용면 월계리 산81-1,35.3984693,126.9915399,보리암,조계종
623,전남,전라남도 담양군 월산면 용흥리 574,35.3408912,126.8890233,용흥사,조계종
624,전남,전라남도 목포시 유달로 173,34.7902095,126.3753062,달성사,조계종
625,전남,전라남도 무안군 몽탄면 달산리 산144-4,34.9141743,126.4560265,법천사,조계종
626,전남,전라남도 무안군 무안읍 성동리 842-9,34.9878969,126.4805695,약사사,법화종
627,전남,전라남도 무안군 무안읍 성암리 135-14,34.9716802,126.5128181,도덕사,조계종
628,전남,전라남도 무안군 해제면 산길리 676,35.0904727,126.2622309,원갑사,조계종
629,전남,전라남도 보성군 문덕면 죽산리 831번지,34.9610817,127.1328099,대원사,조계종
630,전남,전라남도 보성군 벌교읍 벌교리 208,34.8487661,127.3382535,송광사포교당,조계종
631,전남,전라남도 보성군 율어면 유신리 553,34.8669834,127.2283,일월사,조계종
632,전남,전라남도 순천시 낙안면 상송리 산25,34.9222787,127.3372982,금둔사,태고종
633,전남,전라남도 순천시 별량면 대룡리 282,34.8729713,127.3950185,동화사,조계종
634,전남,전라남도 순천시 상사면 비촌리 705,34.9094419,127.4272642,도선암,태고종
635,전남,전라남도 순천시 서면 청소리 716,35.0619647,127.5143104,정혜사,조계종
636,전남,전라남도 순천시 석현동 230,34.9724904,127.4788163,향림사,태고종
637,전남,전라남도 순천시 송광면 신평리 12,35.0022459,127.2757962,송광사,조계종
638,전남,전라남도 순천시 승주읍 죽학리 802,34.9965837,127.3309161,선암사,조계종/태고종
639,전남,전라남도 순천시 조곡동 278-2,34.9525813,127.494527,흥륜사,조계종
640,전남,전라남도 신안군 압해읍 가룡길 130,34.898182,126.3103522,금산사,조계종
641,전남,전라남도 신안군 비금면 서산길 260,34.7516937,125.9043742,서산사,선각종
642,전남,전라남도 신안군 지도읍 읍내길 67-13,35.0616885,126.2080513,일심사,태고종
643,전남,전라남도 여수시 충민사길 62,34.7609192,127.7324952,석천사,조계종
644,전남,전라남도 여수시 돌산읍 돌산로 1168-58,34.6554335,127.7543423,은적사,조계종
645,전남,전라남도 여수시 돌산읍 향일암로 60,34.5927335,127.8035302,향일암,조계종
646,전남,전라남도 여수시 구봉산길 114,34.7398696,127.7123315,한산사,조계종
647,전남,전라남도 여수시 흥국사길 160,34.8211501,127.7002713,흥국사,조계종
648,전남,전라남도 여수시 화양면 용문사길 91,34.725993,127.6127283,용문사,조계종
649,전남,전라남도 영광군 군남면 육창로 2,35.1803158,126.4273937,연흥사,조계종
650,전남,전라남도 영광군 불갑면 모악리 8,35.2007754,126.5498501,불갑사,조계종
651,전남,전라남도 영암군 군서면 도갑사로 306,34.7527935,126.6628574,도갑사,조계종
652,전남,전라남도 영암군 영암읍 천황사로 280-82,34.7714493,126.7161496,천황사,법화종
653,전남,전라남도 완도군 생일면 유서리 산 89-1,34.3262806,126.9853859,학서암,조계종
654,전남,전라남도 완도군 완도읍 군내리 168,34.3088425,126.7624616,신흥사,조계종
655,전남,전라남도 장성군 북하면 약수리 26,35.439283,126.8830087,백양사,조계종
656,전남,전라남도 장흥군 관산읍 농안리 740,34.5514585,126.9047502,천관사,조계종
657,전남,전라남도 장흥군 유치면 봉덕리 45,34.8079512,126.8964827,보림사,조계종
658,전남,전라남도 장흥군 장흥읍 연산리 89-8,34.6832021,126.8894057,신흥사,조계종
659,전남,전라남도 진도군 의신면 운림산방로 299-30,34.4676372,126.3079595,쌍계사,조계종
660,전남,전라남도 함평군 해보면 용천사길 209,35.1834484,126.5451834,용천사,조계종
661,전남,전라남도 함평군 함평읍 한재골길 26-32,35.0653486,126.5083251,보광사,조계종
662,전남,전라남도 해남군 마산면 은적사길 404,34.5977156,126.6014715,은적사,조계종
663,전남,전라남도 해남군 북평면 백도로 543 산 49-6,34.4512114,126.6436419,성도사,원효종
664,전남,전라남도 해남군 북평면 천태산길 191,34.4220171,126.6158303,태영사,조계종
665,전남,전라남도 해남군 북평면 동해리 689,34.4411509,126.6361814,성도암,태고종
666,전남,전라남도 해남군 삼산면 대흥사길 400,34.476008,126.6163013,대흥사,조계종
667,전남,전라남도 해남군 송지면 미황사길 164,34.3827733,126.5775474,미황사,조계종
668,전남,전라남도 해남군 현산면 입제길 442,34.4456381,126.6150625,진흥사,태고종
669,전남,전라남도 해남군 화원면 절골길 244,34.6894052,126.3103158,서동사,조계종
670,전남,전라남도 해남군 황산면 내산길 143,34.6098688,126.3833694,도장사,조계종
671,전남,전라남도 화순군 남면 유마리 321,35.0187857,127.1714437,유마사,조계종
672,전남,전라남도 화순군 도암면 대초리 20,34.9442374,126.8734776,운주사,조계종
673,전남,전라남도 화순군 이서면 영평리 산897,35.1144402,127.0227111,규봉암,조계종
674,전남,전라남도 화순군 이양면 증리 741,34.8877203,127.0606163,쌍봉사,조계종
675,전남,전라남도 화순군 춘양면 가동리 산480,34.9045463,126.9291101,개천사,조계종
676,전남,전라남도 화순군 화순읍 동구리 179,35.0830471,126.9849094,만연사,조계종
677,전남,전라남도 강진군 옴천면 개산리 391,34.7363165,126.7926269,옴천사,선각종
678,전남,전라남도 구례군 용방면 죽정리 824,35.2688896,127.400762,죽림정사,조계종
679,전남,전라남도 구례군 용방면 죽정리 825,35.2687881,127.4009606,백련사,조계종
680,전남,전라남도 영암군 금정면 연지길 121,34.8898583,126.7712591,법흥사,조계종
681,경북,경상북도 경산시 남천면 모골길 196-55,35.7722758,128.7056248,경흥사,조계종
682,경북,경상북도 경산시 하양읍 도리3길 12,35.9184038,128.8175576,하양포교당,조계종
683,경북,경상북도 경산시 장산로26길 20 (삼북동),35.8185922,128.742358,"보문사
(구 경산포교당)",조계종
684,경북,경상북도 경산시 남매로 86 (상방동),35.8183746,128.7436647,안흥사,조계종
685,경북,경상북도 경산시 와촌면 불굴사길 205,35.9454074,128.7791453,불굴사,조계종
686,경북,경상북도 경산시 와촌면 갓바위로 386-73,35.9798472,128.7672121,원효암,조계종
687,경북,경상북도 경산시 와촌면 갓바위로 699,35.9874659,128.7393043,선본사,조계종
688,경북,경상북도 경산시 와촌면 갓바위로 216-111,35.9801846,128.7757558,천성암,법화종
689,경북,경상북도 경산시 용성면 용전1길 60,35.7722829,128.9293357,반룡사,조계종
690,경북,경상북도 경산시 자인면 북사안길 18,35.8217164,128.8212945,제석사,조계종
691,경북,경상북도 경산시 장산로24길 7 (삼북동),35.8198649,128.742646,혜광사,영화종
692,경북,경상북도 경산시 하양읍 환성로 392-30,35.9361895,128.7656849,환성사,조계종
693,경북,경상북도 경주시 양북면 기림로 101-5,35.8034342,129.4056721,골굴사,조계종
694,경북,경상북도 경주시 서면 천촌원당길 232,35.851196,129.0219749,금정사,조계종
695,경북,경상북도 경주시 양북면 기림로 437-4,35.8340043,129.4051984,기림사,조계종
696,경북,경상북도 경주시 안강읍 옥산서원길 403-177,36.026557,129.1458179,도덕암,조계종
697,경북,경상북도 경주시 포석로 682-17(배동),35.8013584,129.2102487,망월사,원효종
698,경북,경상북도 경주시 산업로 4214-110(동천동),35.8508783,129.2372136,백율사,조계종
699,경북,경상북도 경주시 양남면 국구암길 222,35.7182468,129.4342358,보덕암,조계종
700,경북,경상북도 경주시 갯마을길 41-30(배반동),35.8119921,129.2352126,보리사,조계종
701,경북,경상북도 경주시 분황로 94-11(구황동),35.840482,129.2344245,분황사,조계종
702,경북,경상북도 경주시 불국로 385(진현동),35.7898804,129.3318909,불국사,조계종
703,경북,경상북도 경주시 불국로 873-243(진현동),35.7793789,129.3243369,석굴암,조계종
704,경북,경상북도 경주시 외동읍 활성길 133-3,35.7552921,129.3278189,연지암,조계종
705,경북,경상북도 경주시 서면 도계서오길 251-355,35.8531493,129.0498961,주사암,조계종
706,경북,경상북도 경주시 내남면 백운대길 101-309,35.7649789,129.222028,천룡사,대각회
707,경북,경상북도 경주시 서면 백운대길 101-388,35.7667145,129.2240199,천룡사,조계종
708,경북,경상북도 고령군 고령읍 주산순환길 147,35.7329455,128.2661764,관음사,조계종
709,경북,경상북도 고령군 쌍림면 반룡사길 87,35.7312659,128.21631,반룡사,조계종
710,경북,경상북도 구미시 옥성면 산촌옥관로 691-78,36.3361209,128.2421018,대둔사,조계종
711,경북,경상북도 구미시 해평면 도리사로 526,36.2556189,128.3992743,도리사,조계종
712,경북,경상북도 구미시 해평면 해평4로 86,36.2133499,128.4203891,보천사,조계종
713,경북,경상북도 구미시 무을면 수다사길183,36.2835463,128.1659876,수다사,조계종
714,경북,경상북도 구미시 금오산로 433-3,36.1056999,128.3054617,약사암,조계종
715,경북,경상북도 구미시 선산읍 선주로9길 7-15,36.2449272,128.2933142,원각사,조계종
716,경북,경상북도 구미시 선산읍 죽장2길 90,36.2486427,128.2816788,죽장사(구 서황사),무소속
717,경북,경상북도 구미시 금오산로 434-1,36.0988755,128.2968858,해운사,조계종
718,경북,경상북도 군위군 우보면 고산길 262,36.1502021,128.6284412,신흥암,조계종
719,경북,경상북도 군위군 고로면 현리낙전길 836-144,36.1897843,128.8124209,압곡사,조계종
720,경북,경상북도 군위군  군위읍 상곡길 233,36.2578139,128.6022164,지보사,조계종
721,경북,경상북도 군위군 고로면 삼국유사로 250,36.1278518,128.7793525,인각사,조계종
722,경북,경상북도 군위군 소보면 달산3길 215,36.2727384,128.4388282,법주사,조계종
723,경북,경상북도 군위군 의흥면 지호2길 202,36.1841388,128.7832504,수태사,조계종
724,경북,경상북도 군위군 부계면 남산4길 24,36.0476535,128.6404878,석굴암(구 제2석굴암),조계종
725,경북,경상북도 김천시 개령면 동부1길 212,36.1726738,128.1816118,계림사,조계종
726,경북,경상북도 김천시 농소면 연명2길 257-212,36.0657538,128.1907753,신흥사,조계종
727,경북,경상북도 김천시 농소면 벽봉로 1444-143,36.0514542,128.1829695,고방사,조계종
728,경북,경상북도 김천시 대덕면 조룡길 1224-5,35.9589593,127.9421198,봉곡사,조계종
729,경북,경상북도 김천시 대항면 직지사길 95,36.1162989,128.0041751,직지사,조계종
730,경북,경상북도 김천시 봉산면 봉산1로 160,36.1479692,128.038707,용화사,조계종
731,경북,경상북도 김천시 증산면 평촌2길 335-48,35.8912582,128.002815,청암사,조계종
732,경북,경상북도 김천시 구화산길 329,36.1526511,128.1088658,구화사,조계종
733,경북,경상북도 문경시 가은읍 원북길 313,36.7002001,128.0055009,봉암사,조계종
734,경북,경상북도 문경시 농암면 우복동길 212-33,36.5915953,127.933518,원적사,조계종
735,경북,경상북도 문경시 농암면 청화로 380-101,36.5591431,127.9415748,심원사,조계종
736,경북,경상북도 문경시 문경읍 새재로 1052-220,36.7768341,128.0867101,혜국사,조계종
737,경북,경상북도 문경시 불정길 149-123,36.6158182,128.139388,운암사,조계종
738,경북,경상북도 문경시 산북면 김용길 372,36.7398368,128.2239433,김용사,조계종
739,경북,경상북도 문경시 산북면 대승사길 283,36.7498958,128.2719631,대승사,조계종
740,경북,경상북도 봉화군 명호면 청량산길 199-152,36.7894419,128.9189913,청량사,조계종
741,경북,경상북도 봉화군 물야면 월계길 739,36.9814412,128.7999096,축서사,조계종
742,경북,경상북도 봉화군 물야면 문수로 449-66,36.9316896,128.7372376,지림사,무소속
743,경북,경상북도 봉화군 봉성면 꿀덩이길 93,36.9391161,128.7840327,천성사,태고종
744,경북,경상북도 봉화군 소천면 홍점길 295-85,36.9952651,129.0235885,홍제암,조계종
745,경북,경상북도 봉화군 춘양면 각화산길 251,36.9916855,128.9092616,각화사,조계종
746,경북,경상북도 상주시 남장1길 259-22 (남장동),36.4306251,128.1060933,남장사,조계종
747,경북,경상북도 상주시 내서면 북장1길 317,36.4378921,128.0808111,북장사,조계종
748,경북,경상북도 상주시 서곡3길 173 (서곡동),36.4050504,128.1943294,동해사,조계종
749,경북,경상북도 상주시 서성4길 19 (서성동),36.4181997,128.1603662,상락사,조계종
750,경북,경상북도 상주시 연원7길 127 (연원동),36.4378884,128.1164271,연수암,조계종
751,경북,경상북도 상주시 외남면 구서2길 138,36.3336713,128.0975543,광덕사,법화종
752,경북,경상북도 상주시 은척면 성주로 225,36.5391224,128.0185128,황령사,조계종
753,경북,경상북도 상주시 중동면 갱다불길 39-43,36.4416437,128.2690214,청룡사,법화종
754,경북,경상북도 상주시 지천1길 223-35(지천동),36.3517713,128.1671912,용흥사,조계종
755,경북,경상북도 상주시 지천1길 215-187 (지천동),36.3455382,128.186765,갑장사,조계종
756,경북,경상북도 상주시 함창읍 증촌2길 10-13,36.5680481,128.1715953,용화사,조계종
757,경북,경상북도 상주시 화북면 중벌2길 32,36.6027034,127.8331536,신흥사,조계종
758,경북,경상북도 상주시 화서면 하송3길 213,36.4891601,127.9587082,청계사,법화종
759,경북,경상북도 상주시 모서면 쇠실길 46,36.3569462,127.9189526,극락암,조계종
760,경북,경상북도 성주군 성주읍 성주읍5길 24-35,35.9214259,128.2856246,임정사,태고종
761,경북,경상북도 성주군 월항면 대산1길 234,35.9346152,128.3325445,감응사,조계종
762,경북,경상북도 성주군 월항면 세종대왕자태실로 616-33,36.0156692,128.2989204,선석사,조계종
763,경북,경상북도 성주군 수륜면 가야산식물원길 17-56,35.8004858,128.135791,심원사,조계종
764,경북,경상북도 안동시 길안면 미내소일길 138,36.3896948,128.9248534,용담사,조계종
765,경북,경상북도 안동시 길안면 웃장터길 91-17,36.454185,128.8975379,선찰사,조계종
766,경북,경상북도 안동시 남후면 모운사길 83,36.5348463,128.6507464,모운사,조계종
767,경북,경상북도 안동시  녹전면 일출길 207,36.7339098,128.7342769,일출암(구 일출암),조계종
768,경북,경상북도 안동시 도산면 용수길  284-9,36.7733474,128.8108379,용수사,조계종
769,경북,경상북도 안동시 북후면 구둠실길 171,36.7009893,128.6015223,영봉사,조계종
770,경북,경상북도 안동시 북후면 산북로 260-14,36.7011061,128.6117725,석탑사,조계종
771,경북,경상북도 안동시 북후면 북평로 1057-114,36.7043226,128.6985701,봉서사,조계종
772,경북,경상북도 안동시  북후면 벽절길  137,36.6824535,128.6881184,옥산사,태고종
773,경북,경상북도 안동시 서후면 광흥사길 105,36.6441329,128.614418,광흥사,조계종
774,경북,경상북도 안동시 서후면 개목사길 362,36.6579748,128.6679976,개목사,조계종
775,경북,경상북도 안동시 서후면 봉정사길 222,36.653278,128.6625417,봉정사,조계종
776,경북,경상북도 안동시 제비원로 370-13(안기동),36.5843421,128.71511,석수암,조계종
777,경북,경상북도 안동시 와룡면 어은길 39,36.6186257,128.7916762,유하사,조계종
778,경북,경상북도 안동시  제비원로 672 (이천동),36.6062465,128.706236,연미사,조계종
779,경북,경상북도 안동시 임동면 봉황사길 152,36.5467544,128.932621,봉황사,조계종
780,경북,경상북도 안동시 서악길 67-14 (태화동),36.5619522,128.7096544,서악사,조계종
781,경북,경상북도 영덕군 병곡면 유금길 213-26,36.6458947,129.3659073,유금사,조계종
782,경북,경상북도 영덕군 창수면 장육사1길 172,36.5987266,129.3011138,장육사,조계종
783,경북,경상북도 영주시 부석면 부석사로 345,36.9988679,128.687512,부석사,조계종
784,경북,경상북도 영주시 순흥면 죽계로 459-99,36.950666,128.5432132,성혈사,조계종
785,경북,경상북도 영주시 순흥면 죽계로315번길 330,36.9441779,128.5264357,초암사,조계종
786,경북,경상북도 영주시 중앙로63번길 41-10 (영주동),36.8232703,128.6212357,영주포교당,조계종
787,경북,경상북도 영주시 이산면 이산로 390-40,36.8230748,128.6715,흑석사,조계종
788,경북,경상북도 영주시 평은면 문평로 638-250,36.7180113,128.6419199,진월사,조계종
789,경북,경상북도 영주시 풍기읍 삼가로 661-29,36.9389488,128.4994675,비로사,조계종
790,경북,경상북도 영주시 풍기읍 죽령로1720번길 278,36.9198957,128.4572488,희방사,조계종
791,경북,경상북도 영주시 풍기읍 죽령로1360번길 289,36.901585,128.4759682,유석사,조계종
792,경북,경상북도 영천시 서문길 69(교촌동),35.9660477,128.9264025,영천포교당,조계종
793,경북,경상북도 영천시 금호읍 죽방길 279-57,35.9460094,128.9173211,죽림사,조계종
794,경북,경상북도 영천시 금호읍 금호로 360-29,35.9373688,128.8987771,신흥사,조계종
795,경북,경상북도 영천시 대창면 영지길 471,35.8443206,128.951464,영지사,조계종
796,경북,경상북도 영천시 신녕면 동산길 11,36.0409117,128.7900156,신녕포교당,조계종
797,경북,경상북도 영천시 신녕면 칠밭골길 446,36.0256121,128.7479204,부귀사(구 부귀암),조계종
798,경북,경상북도 영천시 신녕면 치산관광길 404,36.0398715,128.7182715,수도사,조계종
799,경북,경상북도 영천시 신녕면 치산관광길 404-1,36.0254622,128.7081409,진불암,조계종
800,경북,경상북도 영천시 신녕면 왕산대길 159,36.0555416,128.7771077,한광사,법왕종
801,경북,경상북도 영천시 자양면 사곡길 77-81,36.1502904,129.0265479,거동사,조계종
802,경북,경상북도 영천시 자양면 용화길 499,36.1149417,129.0089461,묘각사,조계종
803,경북,경상북도 영천시 청통면 청통로 951,35.991847,128.7896725,은해사,조계종
804,경북,경상북도 영천시 화북면 천문로 2149-368,36.1260147,128.8978304,봉림사,조계종
805,경북,경상북도 예천군 감천면 한천사길 142,36.7477092,128.515519,한천사,조계종
806,경북,경상북도 예천군 보문면 보문사길 243,36.6547981,128.5602111,보문사,조계종
807,경북,경상북도 예천군 상리면 석항명봉로 881-106,36.7658127,128.3908634,명봉사,조계종
808,경북,경상북도 예천군 예천읍 대심1길 160,36.6586816,128.4347376,서악사,조계종
809,경북,경상북도 예천군 예천읍 충효로 448,36.6616501,128.4645275,동악사,대한미륵불교
810,경북,경상북도 예천군 용궁면 회룡대길 168,36.5798993,128.3151267,장안사,조계종
811,경북,경상북도 예천군 용문면 용문사길 285-30,36.7314037,128.3695042,용문사,조계종
812,경북,경상북도 예천군 용문면 선동길 510,36.7311943,128.4009629,청룡사,조계종
813,경북,경상북도 울진군 서면 불영사길 48,36.9403374,129.2725034,불영사,조계종
814,경북,경상북도 의성군 구천면 장국길 195,36.3327023,128.3914078,정수사,조계종
815,경북,경상북도 의성군 금성면 수정사길 420,36.2667626,128.7327073,수정사,조계종
816,경북,경상북도 의성군 다인면 대곡사길 80,36.490072,128.3772168,대곡사,조계종
817,경북,경상북도 의성군 단촌면 고운사길 415,36.4585564,128.7501143,고운사,조계종
818,경북,경상북도 의성군 비안면 모산길 109,36.3670346,128.5327329,만장사,조계종
819,경북,경상북도 의성군 사곡면 양지실업길 115,36.3123054,128.802034,주월사,조계종
820,경북,경상북도 의성군 안사면 월소1길 148,36.4723878,128.423122,지장사,조계종
821,경북,경상북도 의성군 안평면 옥련사길 130,36.4188184,128.5509842,옥련사,조계종
822,경북,경상북도 의성군 안평면 신안2길 223,36.3611179,128.6064493,운람사,조계종
823,경북,경상북도 청도군 각남면 옥산길 248-170,35.5995932,128.610156,대산사,조계종
824,경북,경상북도 청도군 각북면 헐티로 1375-9,35.7188253,128.5558289,용천사,조계종
825,경북,경상북도 청도군 금천면 박곡길 590,35.6562924,128.9361594,대비사,조계종
826,경북,경상북도 청도군 매전면 용산3길 99-8,35.6613798,128.8264579,불령사,조계종
827,경북,경상북도 청도군 운문면 운문사길 264,35.661105,128.9600826,운문사,조계종
828,경북,경상북도 청도군 청도읍 앞산공원길 14,35.6409444,128.7402602,보현사,태고종
829,경북,경상북도 청도군 청도읍 원동길 304,35.6130843,128.7378613,적천사,조계종
830,경북,경상북도 청도군 청도읍 청매로 117-320,35.5909376,128.7824057,대운암,조계종
831,경북,경상북도 청도군 화양읍 화양남산길 355,35.6244926,128.7118822,신둔사,조계종
832,경북,경상북도 청도군 화양읍 소라길 16-107,35.6542461,128.7429386,덕사,조계종
833,경북,경상북도 청도군 화양읍 송금길 113,35.7158934,128.7197164,대적사,조계종
834,경북,경상북도 청도군 화양읍 홍도길 205-5,35.6320504,128.7017023,죽림사,조계종
835,경북,경상북도 청송군 부동면 공원길 226,36.3967728,129.1459039,대전사,조계종
836,경북,경상북도 청송군 청송읍 현충로 51-352,36.4176394,129.0443035,보광사,조계종
837,경북,경상북도 청송군 청송읍 중앙로 267-11,36.434546,129.0583259,청송포교당,조계종
838,경북,경상북도 청송군 파천면 송강길 268,36.5048812,129.0562221,수정사,조계종
839,경북,경상북도 칠곡군 가산면 가산로1길 272-59,36.0587185,128.5791587,대둔사,조계종
840,경북,경상북도 칠곡군 가산면 금화길 107,36.0661123,128.5579674,금곡사,조계종
841,경북,경상북도 칠곡군 동명면 한티로 260,35.9862717,128.5990842,도덕암,조계종
842,경북,경상북도 칠곡군 동명면 송림길 73,35.982109,128.5774236,송림사,조계종
843,경북,경상북도 칠곡군 북삼읍 금오동천로 84,36.0635591,128.3018128,선봉사,선학원
844,경북,경상북도 칠곡군 북삼읍 금오동천로 84,36.0635591,128.3018128,영명사,조계종
845,경북,경상북도 포항시 남구 호미곶면 명월길  304-16,36.0322992,129.5531072,해봉사,법화종
846,경북,경상북도 포항시 남구 동해면 정동길417번길 97-37,35.9671556,129.4864841,선암사,미륵종
847,경북,경상북도 포항시 남구 동해면 조항산길9번길 75,35.9736899,129.4615264,몽운사,조계종
848,경북,경상북도 포항시 남구 동해면 정동길 551-74,35.9757007,129.4902845,일출선원,선학원
849,경북,경상북도 포항시 남구 동해면 흥환길 26번길 101,36.0096676,129.5102998,진불사,태고종
850,경북,경상북도 포항시 남구 오천읍 오어로 1,35.9263184,129.3688518,오어사,조계종
851,경북,경상북도 포항시 남구 장기면 방산로 526,35.915146,129.4638101,고석사,조계종
852,경북,경상북도 포항시 북구 죽장면 면봉산길 430,36.1763635,129.0578702,무학사,조계종
853,경북,경상북도 포항시 북구 송라면 보경로 523,36.2631379,129.3061772,보경사,조계종
854,경북,경상북도 포항시 북구 신광면 상읍길 290,36.1465895,129.2429104,법광사,법화종
855,경북,경상북도 포항시 북구 흥해읍 동해대로 1548-4,36.1096836,129.3436407,임허사,조계종
856,경북,경상북도 포항시 북구 흥해읍 도음로 476,36.0806071,129.2867232,천곡사,조계종
857,경북,경상북도 포항시 북구 탑산길10번길 11-4 (용흥동),36.0364459,129.3577684,죽림사,조계종
858,경북,경상북도 경주시 외동읍 앞등길 117-20,35.7666236,129.3366913,감산사,조계종대각회
859,경남,경상남도 거제시 거제면 동상3길 31-6(동상리),34.8521202,128.5962865,세진암,조계종
860,경남,경상남도 거제시 신부로4길 40,34.8649571,128.7320922,총명사,조계종
861,경남,경상남도 거창군 가조면 의상봉길 1049,35.7454666,128.0392573,고견사,조계종
862,경남,경상남도 거창군고제면 용초길 310-428,35.8781388,127.8546329,금봉암,조계종
863,경남,경상남도 거창군 남상면 연수사길 115-103,35.5976677,127.9193854,연수사,조계종
864,경남,경상남도 거창군 북상면 송계사길 321,35.8348791,127.7969135,송계사,조계종
865,경남,경상남도 고성군 개천면 연화산1로 471-9,35.08029,128.2623538,옥천사,조계종
866,경남,경상남도 고성군 거류면 신용9길 295,34.9837558,128.3910206,장의사,조계종
867,경남,경상남도 고성군 상리면 무선2길 808,34.9788806,128.2114702,문수암,조계종
868,경남,경상남도 고성군 영현면 대법3길 236,35.0532506,128.2239097,계승사,조계종
869,경남,경상남도 고성군 하이면 와룡2길 248-28,34.9584208,128.153342,운흥사,조계종
870,경남,경상남도 김해시 대동면 대동로529번길 83,35.2498652,128.9737212,원명사,조계종
871,경남,경상남도 김해시 신어산길 169(삼방동),35.2667297,128.9133242,영구암,조계종
872,경남,경상남도 김해시 신어산길 167(삼방동),35.2656889,128.9127698,은하사,조계종
873,경남,경상남도 김해시 활천로 121-57(삼정동),35.2382965,128.894354,성조암,조계종
874,경남,경상남도 김해시 상동면 여차로471번안길 16-133(여차리),35.3473933,128.8741185,백운암,조계종
875,경남,경상남도 김해시 생림면 마사로 36-228(생철리),35.3555275,128.8521795,모은암,조계종
876,경남,경상남도 김해시 생림면 마사로229번길 58-175,35.3555332,128.8295132,구천암,조계종
877,경남,경상남도 김해시 가야로 405번안길 210-162,35.2543326,128.8758457,해은사,조계종
878,경남,경상남도 김해시 전하로 269-74,35.2263232,128.8698039,흥부암,조계종
879,경남,경상남도 김해시 대청계곡길 170-563(대청리),35.1958687,128.7555496,장유암,조계종
